airport,le_ident,he_ident,lat,lon,true_bearing_deg,declination_2026_deg,residual_2026_deg,residual_1976_deg,went_wrong_year
LILH,16,34,44.952,9.01653,159.384,3.613,-4.229,1.5,
LILN,17,35,45.7422,8.88823,175.651,3.624,2.027,7.851,
LILO,09,27,46.15459,9.7952,84.879,3.836,-8.958,-3.218,1992.7
LILR,11,29,45.16823,10.00202,103.227,3.824,-10.597,-4.984,1976.13
LILV,02L,20R,45.72071,9.59358,23.19,3.771,-0.581,5.143,
LILV,02R,20L,45.72033,9.59427,23.322,3.771,-0.449,5.274,
LIMA,10L,28R,45.08635,7.60337,101.333,3.323,-1.99,3.949,
LIMA,10R,28L,45.08495,7.60507,101.142,3.323,-2.181,3.758,
LIMB,18,36,45.53986,9.20235,179.76,3.68,-3.92,1.84,
LIMC,17L,35R,45.63306,8.73272,169.031,3.586,-4.555,1.28,
LIMC,17R,35L,45.62814,8.72352,169.026,3.584,-4.557,1.278,
LIME,10,28,45.66772,9.70761,104.837,3.792,1.045,6.748,
LIME,12,30,45.67625,9.70614,121.406,3.792,-2.386,3.317,
LIMF,18,36,45.20075,7.64963,182.563,3.337,-0.774,5.17,
LIMG,09,27,44.05055,8.12739,93.105,3.39,-0.285,5.484,
LIMJ,10,28,44.41195,8.84189,105.206,3.551,1.655,7.358,
LIML,17,35,45.44526,9.27705,175.661,3.691,1.97,7.71,
LIMN,17,35,45.53105,8.66904,167.565,3.568,-6.003,-0.17,2018.76
LIMP,02,20,44.8268,10.2971,17.366,3.863,-6.496,-0.956,2014.92
LIMR,18,36,44.77944,8.78667,176.992,3.557,-6.565,-0.821,2014.66
LIMS,12,30,44.9144,9.72213,118.361,3.754,-5.393,0.235,2023.25
LIMW,09,27,45.7386,7.36789,84.858,3.294,-8.436,-2.4,1999.16
LIMZ,03,21,44.5476,7.62332,32.508,3.307,-0.799,5.086,
LIPA,05,23,46.0311,12.5964,48.137,4.396,-6.259,-0.915,2016.53
LIPB,01,19,46.45937,11.32618,10.215,4.174,-3.959,1.601,
LIPB,01R,19L,46.45762,11.32751,10.26,4.174,-3.914,1.645,
LIPC,11,29,44.2243,12.3072,116.372,4.201,2.171,7.385,
LIPE,12,30,44.53545,11.28865,116.622,4.035,-7.413,-2.034,2006.62
LIPH,07,25,45.6484,12.19445,69.071,4.288,-5.217,0.143,2024.63
LIPI,06,24,45.9794,13.0492,59.021,4.48,-5.459,-0.181,2022.53
LIPK,12,30,44.19475,12.07005,117.719,4.156,-6.436,-1.193,2014.84
LIPL,13,31,45.43215,10.26765,134.933,3.893,1.04,6.642,
LIPN,08,26,45.472,10.92795,74.713,4.027,-9.314,-3.799,1986.75
LIPO,14,32,45.4286,10.33125,134.863,3.905,-9.042,-3.449,1990.57
LIPQ,09,27,45.8279,13.4667,90.407,4.547,-4.139,1.069,
LIPR,13,31,44.02025,12.61175,127.768,4.24,-6.472,-1.316,2014.37
LIPS,08,26,45.68445,12.0872,82.077,4.27,-2.193,3.185,
LIPU,04,22,45.39635,11.84825,39.785,4.202,-4.417,0.966,
LIPV,05,23,45.42894,12.38909,53.878,4.309,-0.431,4.882,
LIPX,04,22,45.39695,10.8904,45.817,4.015,1.802,7.315,
LIPY,04,22,43.61635,13.36235,44.863,4.339,0.525,5.549,
LIPZ,04L,22R,45.50445,12.3475,42.129,4.307,-2.178,3.148,
LIPZ,04R,22L,45.50515,12.35185,41.988,4.308,-2.319,3.006,
LIQB,12,30,43.45521,11.84733,119.46,4.062,-4.602,0.608,
LIQG,15,33,43.28588,10.51894,147.397,3.811,-6.413,-1.039,2015.05
LIQS,18,36,43.25495,11.25505,178.326,3.942,-5.616,-0.343,2020.94
LIRA,15,33,41.79925,12.5949,152.714,4.065,-1.35,3.634,
LIRE,13R,31L,41.65525,12.4459,129.892,4.029,-4.137,0.856,
LIRF,07,25,41.80448,12.25081,69.752,4.009,-4.257,0.772,
LIRF,16L,34R,41.8292,12.2685,162.686,4.014,-1.327,3.701,
LIRF,16R,34L,41.79875,12.2334,162.629,4.006,-1.377,3.654,
LIRG,04,22,41.9911,12.73635,35.13,4.103,-8.973,-3.993,1985.22
LIRG,18,36,41.9903,12.74085,180.973,4.103,-3.131,1.849,
LIRJ,16,34,42.762,10.2394,159.774,3.727,-3.954,1.415,
LIRL,12,30,41.54245,12.90905,124.724,4.095,0.628,5.554,
LIRM,06,24,41.06095,14.0819,59.915,4.239,-4.324,0.423,
LIRN,06,24,40.88605,14.29075,58.127,4.255,-6.128,-1.418,2015.95
LIRP,03L,21R,43.6839,10.3911,36.764,3.812,2.952,8.377,
LIRP,03R,21L,43.68385,10.39435,36.963,3.812,3.151,8.576,
LIRQ,05,23,43.81002,11.20505,48.222,3.97,-5.748,-0.423,2019.9
LIRS,03,21,42.76095,11.0706,30.946,3.876,-2.929,2.328,
LIRS,03R,21L,42.7596,11.07335,30.755,3.876,-3.121,2.135,
LIRU,16,34,41.9524,12.5022,160.353,4.061,-3.709,1.298,
LIRV,04C,22C,42.43595,12.06215,38.297,4.024,-5.728,-0.627,2019.71
LIRV,04L,22R,42.43575,12.0599,38.411,4.024,-5.613,-0.512,2020.71
LIRV,04R,22L,42.43715,12.06445,39.106,4.025,-4.919,0.182,
LIRZ,01,19,43.0981,12.51398,14.331,4.151,0.18,5.273,
LJCE,09,27,45.89992,15.52969,88.99,4.935,-5.945,-0.995,2018.29
LJLJ,12,30,46.2237,14.4576,126.378,4.77,1.608,6.726,
LJMB,14,32,46.4799,15.68615,146.084,5.027,1.057,6.044,
LJMB,14L,32R,46.48135,15.6859,146.864,5.027,1.837,6.824,
LJPZ,15,33,45.47245,13.6157,151.27,4.543,-3.273,1.882,
LJSG,14,32,46.472,15.117,141.777,4.92,-3.142,1.916,
LKBA,08,26,48.7907,16.8925,79.687,5.541,-5.854,-0.765,2019.37
LKBE,06,24,49.74183,14.64468,61.656,5.176,-3.52,1.973,
LKBE,09L,27R,49.73977,14.6446,87.828,5.175,-7.347,-1.855,2009.26
LKBE,09R,27L,49.73949,14.64462,87.828,5.175,-7.347,-1.855,2009.26
LKBO,07,25,49.6705,17.295,77.804,5.746,2.057,7.204,
LKBU,10L,28R,49.9748,14.1779,102.486,5.095,-2.609,2.975,
LKBU,10R,28L,49.9744,14.17785,102.364,5.095,-2.731,2.852,
LKCB,06,24,50.06645,12.4129,53.684,4.691,-11.007,-5.175,1973.83
LKCE,13,31,50.70945,14.5667,130.325,5.267,-4.942,0.688,
LKCH,04,22,50.4736,13.4741,40.05,4.982,-4.933,0.81,
LKCH,14,32,50.4696,13.46705,140.454,4.98,-4.526,1.217,
LKCM,16,34,49.23685,16.5552,152.511,5.53,-13.019,-7.835,1939.76
LKCR,06,24,49.9355,15.78005,63.244,5.452,-2.208,3.162,
LKCS,09,27,48.9464,14.42745,89.987,5.041,-5.054,0.368,2026.15
LKCT,17,35,49.68575,15.6761,166.869,5.398,-8.529,-3.177,1996.83
LKCV,12,30,49.939,15.3811,137.05,5.364,11.686,17.108,
LKCV,13,31,49.93965,15.38185,137.333,5.364,1.969,7.391,
LKDK,10,28,50.41415,15.8369,99.756,5.526,-5.77,-0.344,2020.46
LKER,11,29,49.80268,13.03798,105.653,4.814,-9.162,-3.449,1991.79
LKFR,08,26,49.5896,18.3792,78.295,5.963,-7.668,-2.662,2005.11
LKHC,12,30,50.35761,15.57703,126.069,5.46,0.609,6.061,
LKHD,01,19,50.65733,15.07786,9.101,5.382,-6.281,-0.725,2017.24
LKHK,15L,33R,50.2532,15.8451,154.77,5.507,-0.737,4.667,
LKHK,15R,33L,50.25515,15.8423,154.663,5.507,-0.844,4.56,
LKHN,05,23,49.54602,17.70445,54.915,5.815,-0.9,4.182,
LKHS,06L,24R,49.03998,14.49498,56.627,5.066,-8.438,-3.014,1997.89
LKJA,14L,32R,50.3315,15.95404,143.915,5.542,-1.628,3.773,
LKJA,14R,32L,50.33125,15.95351,143.814,5.542,-1.728,3.672,
LKJC,12,30,50.43008,15.33294,125.208,5.413,-0.205,5.288,
LKJH,07L,25R,49.15072,14.97159,70.196,5.181,-4.986,0.39,
LKJH,07R,25L,49.15026,14.97204,70.136,5.181,-5.045,0.331,2026.23
LKJI,10,28,49.41934,15.63538,102.681,5.357,-2.676,2.647,
LKKA,13,31,49.36843,16.11613,133.633,5.454,-1.821,3.435,
LKKB,06,24,50.12135,14.54365,62.395,5.195,-2.8,2.754,
LKKL,12,30,50.11302,14.08957,127.744,5.089,2.654,8.267,
LKKM,02,20,49.28579,17.41536,22.857,5.717,-2.86,2.225,
LKKO,03L,21R,50.00191,15.17313,27.534,5.325,-7.79,-2.333,2005.3
LKKO,03R,21L,50.00157,15.174,27.767,5.325,-7.558,-2.101,2007.38
LKKR,12,30,50.07407,17.69508,115.185,5.892,-10.706,-5.556,1961.96
LKKT,09L,27R,49.41833,13.3219,87.42,4.843,-7.423,-1.797,2008.78
LKKT,09R,27L,49.41792,13.32189,87.974,4.843,-6.869,-1.243,2013.1
LKKU,02C,20C,49.0294,17.43985,25.402,5.686,-0.283,4.767,
LKKU,02L,20R,49.0277,17.43695,25.49,5.685,-0.195,4.855,
LKKU,02R,20L,49.02795,17.43955,25.407,5.686,-0.278,4.772,
LKKV,11,29,50.20305,12.91514,113.049,4.823,-1.774,4.008,
LKKY,15,33,48.98009,17.12466,147.893,5.614,-7.722,-2.639,2004.5
LKLB,16,34,50.76707,15.02311,155.241,5.382,-10.141,-4.563,1979.81
LKLN,06,24,49.6752,13.2746,58.638,4.857,-6.219,-0.554,2017.63
LKLT,05L,23R,50.13166,14.52543,48.652,5.192,-6.54,-0.982,2015.51
LKLT,05R,23L,50.13156,14.52739,51.04,5.193,-4.152,1.406,
LKMB,04,22,50.3976,14.89675,44.169,5.308,-1.139,4.406,
LKMB,16,34,50.39675,14.8959,162.909,5.308,-2.399,3.146,
LKMH,07,25,50.5402,15.00655,66.377,5.351,-8.973,-3.424,1993.29
LKMH,08,26,50.5403,15.00445,67.214,5.35,-18.136,-12.586,1911.13
LKMI,05,23,50.30169,17.29766,53.304,5.839,-2.535,2.693,
LKMK,08L,26R,49.79863,16.6877,79.917,5.634,-5.717,-0.479,2020.64
LKMK,08R,26L,49.7981,16.68786,80.084,5.634,-5.55,-0.312,2022.0
LKMO,02L,20R,50.52503,13.68315,18.944,5.037,-6.094,-0.372,2018.59
LKMO,02R,20L,50.52489,13.68377,19.533,5.037,-5.505,0.217,2022.75
LKMT,04,22,49.6962,18.1108,46.311,5.923,0.388,5.439,
LKNA,12,30,49.16621,16.12438,129.319,5.43,3.889,9.12,
LKNM,08,26,50.3638,16.11105,80.365,5.582,-5.217,0.168,2024.79
LKNM,18,36,50.3641,16.1135,180.916,5.583,-4.666,0.718,
LKOL,09L,27R,49.5875,17.2099,96.72,5.717,1.003,6.15,
LKOL,09R,27L,49.5872,17.2099,96.753,5.717,1.036,6.183,
LKOL,10,28,49.58812,17.20829,96.767,5.716,-8.949,-3.802,1990.13
LKOT,17L,35R,49.19848,17.5176,171.281,5.726,-4.444,0.617,
LKOT,17R,35L,49.1984,17.51676,171.232,5.726,-4.494,0.568,
LKPC,09,27,50.3062,13.93425,85.896,5.074,-9.177,-3.518,1991.48
LKPD,09,27,50.01345,15.73865,92.783,5.453,-2.67,2.716,
LKPI,08,26,49.58063,15.76278,78.947,5.404,-6.457,-1.129,2015.68
LKPN,07,25,49.93898,15.54687,73.327,5.401,-2.073,3.327,
LKPN,13,31,49.93833,15.55194,132.648,5.402,-2.754,2.646,
LKPO,06,24,49.4259,17.4049,66.126,5.735,0.391,5.494,
LKPR,06,24,50.1089,14.24985,64.862,5.126,-0.264,5.327,
LKPR,12,30,50.09925,14.26355,126.84,5.128,1.712,7.3,
LKPS,03,21,49.92017,13.377,36.276,4.904,1.371,7.054,
LKRA,11,29,50.40494,13.74735,109.389,5.04,-5.651,0.046,2021.62
LKRA,22,04,50.4058,13.75496,225.715,5.042,0.673,6.369,
LKRK,09L,27R,50.09503,13.69228,87.623,4.995,-7.372,-1.708,2009.53
LKRK,09R,27L,50.09366,13.69146,87.605,4.995,-7.39,-1.727,2009.37
LKRO,13L,31R,50.40997,14.22795,134.709,5.154,-0.445,5.189,
LKRO,13R,31L,50.41052,14.22614,134.626,5.154,-0.528,5.107,
LKSA,07,25,49.56657,13.04856,71.267,4.795,-3.528,2.153,
LKSB,13,31,49.48744,17.05251,130.367,5.669,-5.302,-0.148,2023.98
LKSK,03,21,49.8261,16.00746,18.182,5.489,-17.307,-11.979,1914.32
LKSK,13,31,49.82906,16.00476,125.559,5.489,-9.93,-4.601,1979.61
LKSN,07L,25R,50.21666,14.08779,72.448,5.1,-2.652,2.975,
LKSN,07R,25L,50.21638,14.08794,72.401,5.1,-2.699,2.927,
LKSO,08,26,49.24556,14.71465,87.762,5.136,2.626,8.047,
LKSO,18,36,49.24653,14.71308,182.078,5.136,-3.058,2.363,
LKSR,15,33,49.08249,14.07564,153.339,4.978,-1.639,3.845,
LKST,13,31,49.2513,13.89243,131.22,4.955,-3.735,1.794,
LKSU,06,24,49.95959,17.01705,57.245,5.728,-8.483,-3.264,1996.83
LKSU,18,36,49.96025,17.01701,182.425,5.728,-3.302,1.916,
LKSZ,15L,33R,50.32422,14.26046,146.61,5.152,-8.542,-2.923,1998.29
LKSZ,15R,33L,50.32467,14.25882,146.154,5.152,-8.998,-3.379,1993.34
LKTA,12,30,49.3929,14.70393,117.328,5.15,-7.822,-2.382,2004.7
LKTB,08,26,49.15084,16.6911,97.371,5.547,11.824,16.981,
LKTB,09,27,49.15135,16.6939,97.468,5.548,1.92,7.077,
LKTC,09,27,49.98547,14.42641,90.125,5.153,-5.028,0.524,2026.39
LKTD,09,27,49.79726,12.70697,91.763,4.737,-2.974,2.783,
LKTO,08,26,50.08647,12.95265,74.889,4.821,-9.932,-4.17,1983.21
LKUL,05,23,50.6999,13.96885,50.853,5.124,-4.271,1.436,
LKUO,14,32,49.97858,16.42638,145.405,5.601,-0.196,5.099,
LKVL,13,31,49.7276,14.8797,127.355,5.227,-7.872,-2.412,2004.39
LKVM,12L,30R,49.92958,16.18301,121.847,5.541,-3.694,1.625,
LKVM,12R,30L,49.9279,16.18631,121.946,5.541,-3.595,1.723,
LKVM,14,32,49.92643,16.18622,136.523,5.541,-9.018,-3.701,1990.73
LKVO,10,28,50.21668,14.39556,104.858,5.172,-0.313,5.273,
LKVO,11,29,50.21511,14.3994,104.865,5.172,-10.307,-4.721,1978.39
LKVP,09L,27R,50.4679,16.20552,86.321,5.617,-9.296,-3.909,1987.56
LKVP,09R,27L,50.46757,16.2041,85.887,5.617,-9.73,-4.344,1982.22
LKVR,11L,29R,50.6246,15.64653,108.947,5.51,-6.563,-1.084,2015.34
LKVR,11R,29L,50.62412,15.64622,109.458,5.51,-6.051,-0.573,2018.63
LKVY,01,19,49.30045,17.02533,19.966,5.638,4.328,9.463,
LKZA,10R,28L,49.9278,18.0752,98.374,5.951,-7.577,-2.492,2006.27
LKZB,15,33,49.81429,15.20197,155.369,5.309,0.06,5.489,
LKZD,11,29,50.31737,13.51267,110.648,4.976,-4.327,1.39,
LKZM,13,31,50.08387,16.44381,125.108,5.619,-10.511,-5.205,1971.57
LKZN,08,26,48.81778,16.06575,81.171,5.374,-4.203,0.993,
LL10,18,36,41.73505,-88.20325,181.797,-3.716,5.513,0.831,2014.16
LL1A,10,28,31.26075,34.64035,103.226,4.892,-1.666,1.001,
LL1B,08,26,31.2286,35.1909,79.023,4.881,-5.859,-3.244,2010.85
LL59,03,21,31.9017,34.69285,24.968,4.97,-10.002,-7.339,1920.47
LL59,13,31,31.8981,34.69055,127.566,4.97,-7.403,-4.74,1982.09
LL60,15,33,30.85835,34.4436,146.718,4.847,-8.13,-5.443,1956.13
LLBG,03,21,32.00717,34.89315,28.814,4.982,-6.168,-3.523,2007.48
LLBG,08,26,32.01595,34.8795,79.713,4.983,-5.27,-2.624,2018.68
LLBG,12,30,32.0073,34.88,121.443,4.982,-3.538,-0.892,
LLBO,18,36,32.65005,34.9331,187.222,5.064,2.158,4.802,
LLBS,14,32,31.287,34.72295,136.552,4.895,-8.343,-5.683,1944.34
LLEK,15L,33R,31.83815,34.8327,150.744,4.961,-4.217,-1.567,
LLEK,15R,33L,31.83775,34.8269,150.749,4.961,-4.212,-1.562,
LLEK,18,36,31.83605,34.8179,182.707,4.961,-2.254,0.397,
LLER,01,19,29.72716,35.01405,13.713,4.71,-0.997,1.637,
LLES,09,27,32.44085,35.0077,97.861,5.036,2.825,5.462,
LLEY,01,19,30.62165,35.2033,10.975,4.808,-3.833,-1.22,
LLFK,04,22,32.7867,35.71828,40.927,5.076,-4.149,-1.575,
LLHA,15,33,32.8111,35.04415,158.663,5.085,3.578,6.214,
LLHB,10L,28R,31.2387,34.6583,105.338,4.89,0.448,3.114,
LLHB,10R,28L,31.2289,34.6639,105.281,4.888,0.392,3.058,
LLHB,15,33,31.2346,34.65195,143.3,4.889,-11.589,-8.923,1908.18
LLHS,05,23,31.76055,34.72545,54.318,4.952,-0.634,2.026,
LLHS,11L,29R,31.76145,34.73355,111.463,4.952,-3.489,-0.83,
LLHS,11R,29L,31.75985,34.73285,111.786,4.952,-3.166,-0.507,
LLIB,15,33,32.9828,35.57105,150.528,5.104,-4.577,-1.988,
LLMG,09,27,32.59714,35.23006,91.276,5.055,-3.779,-1.162,
LLMZ,01,19,31.3282,35.38865,9.66,4.89,-5.23,-2.634,2019.0
LLNV,08C,26C,31.20785,35.0122,76.781,4.881,-8.101,-5.469,1954.66
LLNV,08L,26R,31.21015,35.0075,76.944,4.882,-7.937,-5.305,1958.31
LLNV,08R,26L,31.2026,35.0094,76.992,4.881,-7.888,-5.256,1959.36
LLNV,15,33,31.20465,35.03395,147.061,4.881,-7.82,-5.19,1963.21
LLOV,02L,20R,29.94085,34.93415,22.066,4.735,-2.669,-0.028,
LLOV,02R,20L,29.9397,34.9375,21.996,4.735,-2.739,-0.098,
LLRD,09,27,32.6668,35.17755,85.598,5.065,-9.467,-6.845,1924.38
LLRD,11,29,32.65955,35.17505,107.769,5.064,-7.295,-4.672,1983.86
LLRD,15,33,32.6668,35.18435,144.385,5.065,-10.679,-8.058,1914.16
LLRM,07L,25R,30.7775,34.666,66.838,4.835,-7.998,-5.332,1958.24
LLRM,07R,25L,30.7746,34.6675,66.516,4.835,-8.319,-5.654,1947.87
LLTN,11,29,32.30845,34.97865,108.464,5.019,-6.555,-3.917,2002.06
LLYT,02,20,29.9021,35.06775,24.032,4.728,-0.696,1.932,
LMML,05,23,35.8537,14.4708,54.55,3.849,0.701,5.137,
LMML,13,31,35.84515,14.4928,134.616,3.851,0.765,5.198,
LOAA,03,21,48.41835,15.21545,30.861,5.15,-4.289,0.967,
LOAB,12G,30G,48.92225,15.29595,118.1,5.225,-7.124,-1.818,2010.52
LOAD,07,25,48.16025,15.58765,75.766,5.197,0.569,5.748,
LOAN,09,27,47.84335,16.26015,96.596,5.294,1.303,6.361,
LOAS,15,33,48.09865,16.93385,147.185,5.459,-8.274,-3.27,1997.22
LOAU,07,25,48.40915,16.1913,74.929,5.349,-0.421,4.711,
LOAV,13R,31L,47.96485,16.26065,131.116,5.309,-4.193,0.879,
LOGF,13,31,47.062,16.0842,125.452,5.167,-9.716,-4.719,1978.6
LOGF,13G,31G,47.062,16.08485,127.182,5.167,-7.985,-2.989,2000.33
LOGG,14,32,47.1469,16.3172,148.274,5.221,3.053,8.029,
LOGI,11,29,47.49335,14.49605,114.696,4.904,-0.208,5.038,
LOGK,07,25,47.45755,15.33095,67.033,5.066,-8.034,-2.9,2000.49
LOGL,07,25,47.55645,15.32205,72.495,5.076,-2.581,2.565,
LOGM,15,33,47.7895,15.3007,148.631,5.097,-6.466,-1.292,2015.15
LOGO,03,21,47.47885,14.0075,35.618,4.804,0.813,6.121,
LOGP,15,33,47.3868,16.1129,146.907,5.211,-8.304,-3.277,1996.55
LOGT,11,29,47.37965,14.96435,115.563,4.986,0.577,5.75,
LOGW,18,36,47.16985,15.66455,181.004,5.099,-4.096,0.965,
LOIH,04,22,47.3845,9.69973,45.208,3.882,1.326,7.21,
LOIJ,13,31,47.52032,12.44937,131.674,4.486,-2.812,2.707,
LOIJ,13G,31G,47.51883,12.45131,131.441,4.487,-3.045,2.474,
LOIK,06,24,47.5646,12.12723,54.701,4.422,-9.72,-4.152,1983.31
LOIR,04,22,47.47095,10.69145,44.753,4.106,0.647,6.402,
LOKG,04,22,46.53275,14.3309,43.3,4.776,-1.476,3.69,
LOKH,17,35,46.9277,14.43205,172.08,4.835,-2.755,2.438,
LOKL,12,30,46.79809,12.8783,124.185,4.515,-0.33,5.054,
LOKM,08,26,46.9752,14.37175,80.263,4.828,-4.565,0.641,
LOKN,09,27,46.58045,13.62975,89.076,4.645,-5.569,-0.306,2021.63
LOKR,06,24,46.74327,14.41343,63.968,4.813,-0.845,4.332,
LOKW,01,19,46.81755,14.8251,5.144,4.9,-9.756,-4.625,1979.33
LOLC,05,23,47.8979,13.93855,48.112,4.831,-6.719,-1.356,2013.51
LOLE,15,33,48.3391,13.9854,151.533,4.884,-3.351,2.056,
LOLG,03,21,48.10315,14.95095,39.904,5.061,4.843,10.097,
LOLH,08,26,48.13925,14.336,82.901,4.937,-2.037,3.302,
LOLM,13,31,47.8712,14.1249,127.707,4.867,-7.159,-1.824,2010.04
LOLO,15,33,48.299,14.33445,158.09,4.954,3.136,8.494,
LOLS,14,32,48.4029,13.44865,137.718,4.776,-7.058,-1.571,2011.22
LOLT,10,28,48.0506,14.6631,96.166,4.996,-8.83,-3.544,1991.92
LOLU,08,26,47.9515,13.86765,76.27,4.821,-8.551,-3.172,1995.84
LOLW,08C,26C,48.18195,14.0402,89.311,4.88,4.431,9.814,
LOLW,08L,26R,48.18325,14.04085,88.633,4.88,3.752,9.135,
LOLW,08R,26L,48.18055,14.0405,89.265,4.88,4.385,9.767,
LOSM,07,25,47.13195,13.6962,70.222,4.709,-4.487,0.824,
LOWG,16C,34C,46.99105,15.43965,169.323,5.036,4.286,9.357,
LOWG,16L,34R,46.9878,15.44335,169.612,5.037,4.575,9.645,
LOWG,16R,34L,46.99205,15.436,169.578,5.036,4.542,9.613,
LOWI,08,26,47.2602,11.34395,81.035,4.233,-3.198,2.444,
LOWK,10L,28R,46.6425,14.33775,106.139,4.788,1.35,6.526,
LOWK,10R,28L,46.6432,14.32465,106.367,4.786,1.581,6.759,
LOWL,08,26,48.2332,14.18755,87.008,4.916,2.092,7.461,
LOWS,15,33,47.79384,13.00364,156.922,4.626,2.296,7.772,
LOWW,11,29,48.1159,16.5545,116.009,5.386,0.623,5.676,
LOWW,16,34,48.1042,16.58475,164.288,5.39,-1.102,3.946,
LOWZ,07,25,47.29156,12.7909,75.829,4.539,1.291,6.74,
LOWZ,07R,25L,47.2903,12.79313,75.645,4.539,1.106,6.554,
LOXA,06,24,47.53562,14.14113,64.158,4.837,-0.679,4.618,
LOXN,18L,36R,47.83782,16.22389,180.384,5.286,-4.902,0.16,
LOXZ,08R,26L,47.20275,14.74425,80.367,4.924,-4.557,0.625,
LP77,15,33,39.4017,-8.28889,146.078,-0.694,-3.228,4.146,
LPAR,04,22,38.88315,-9.02995,32.588,-0.91,-6.502,0.893,2016.9
LPAV,17,35,40.6542,-8.74355,165.373,-0.874,-3.753,3.777,
LPAZ,18,36,36.9714,-25.1706,170.948,-6.535,-2.518,5.586,
LPBG,02,20,41.8578,-6.70712,13.696,-0.294,-6.01,1.438,2020.08
LPBJ,01L,19R,38.0789,-7.9324,5.91,-0.563,-3.527,3.703,
LPBJ,01R,19L,38.07865,-7.92997,5.909,-0.563,-3.529,3.7,
LPBR,07,25,41.587,-8.44519,61.842,-0.819,-7.339,0.253,2011.83
LPCO,16,34,40.1572,-8.47,156.919,-0.771,-2.31,5.149,
LPCS,17,35,38.72506,-9.35519,164.072,-1.008,-4.92,2.49,
LPEV,01,19,38.53355,-7.88964,4.375,-0.556,-5.068,2.195,2026.14
LPFL,18,36,39.45535,-31.1314,167.9,-8.82,-3.28,5.295,
LPFR,10,28,37.01535,-7.97233,100.007,-0.568,0.575,7.723,
LPGR,09,27,39.09215,-28.02985,77.565,-7.668,-4.767,3.687,
LPHR,10,28,38.5199,-28.7158,89.995,-7.891,-2.114,6.277,
LPLA,15,33,38.76445,-27.0935,140.635,-7.306,-2.058,6.325,
LPMA,05,23,32.6979,-16.7744,44.651,-3.494,-1.855,5.565,
LPMR,36,18,39.83125,-8.88726,1.74,-0.89,2.63,10.097,
LPMT,01,19,38.70975,-9.0369,6.511,-0.909,-2.581,4.8,
LPMT,07,25,38.7083,-9.02379,72.522,-0.904,3.426,10.805,
LPOV,18,36,40.9159,-8.64593,176.117,-0.853,-3.03,4.516,
LPPD,12,30,37.74205,-25.69775,111.668,-6.75,-1.582,6.629,
LPPI,09,27,38.55285,-28.4428,82.295,-7.793,0.088,8.478,
LPPM,11,29,37.14935,-8.58395,107.308,-0.751,-1.941,5.271,
LPPR,17,35,41.2479,-8.68122,168.854,-0.878,-0.268,7.313,
LPPS,18,36,33.07345,-16.34995,178.042,-3.334,1.375,8.802,
LPPT,02,20,38.7815,-9.13584,22.718,-0.941,3.659,11.054,
LPSJ,13,31,38.6655,-28.17585,116.863,-7.7,-5.437,2.962,2024.17
LPST,14,32,38.83105,-9.33965,135.495,-1.005,-3.5,3.917,
LPTN,08,26,39.47435,-8.37269,77.413,-0.722,-1.865,5.523,
LPTN,12,30,39.47665,-8.36759,116.947,-0.72,-2.333,5.056,
LPVR,02,20,41.27435,-7.72046,17.67,-0.58,-1.751,5.742,
LPVZ,35,17,40.7255,-7.88903,355.846,-0.611,6.457,13.915,
LQBI,12,30,44.79713,15.90443,120.994,4.884,-3.89,0.913,
LQBK,16,34,44.9414,17.2975,169.392,5.134,4.258,8.905,
LQMO,15,33,43.28295,17.84585,157.826,5.029,2.797,7.249,
LQSA,11,29,43.8246,18.3315,117.38,5.166,2.214,6.651,
LQTZ,09,27,44.45865,18.7248,95.904,5.306,0.599,5.04,
LR80,18,36,44.3923,27.7267,185.123,6.555,-1.432,2.141,
LR82,04,22,45.2164,26.9786,43.461,6.625,-3.164,0.531,
LRAR,09,27,46.17655,21.262,95.444,5.954,-0.511,3.802,
LRBC,16,34,46.5219,26.91015,164.797,6.889,-2.091,1.718,
LRBM,09,27,47.65845,23.4639,99.171,6.58,2.591,6.823,
LRBS,07,25,44.5032,26.10215,73.876,6.371,-2.495,1.221,
LRBV,03,21,45.70625,25.52351,36.284,6.521,-0.238,3.621,
LRCK,18,36,44.3621,28.48845,185.649,6.641,-0.991,2.519,
LRCL,07,25,46.78767,23.68526,71.833,6.45,-4.617,-0.493,
LRCS,11,29,45.4207,22.254,108.781,5.988,-7.207,-3.063,2005.82
LRCT,15,33,46.5023,23.88595,155.966,6.428,-0.462,3.617,
LRCV,08,26,44.31815,23.8885,88.713,6.043,2.67,6.57,
LRIA,14,32,47.18024,27.6209,148.773,7.142,1.631,5.441,
LROP,08L,26R,44.57815,26.10585,83.981,6.386,-2.405,1.316,
LROP,08R,26L,44.56615,26.0985,83.969,6.382,-2.414,1.307,
LRSB,09,27,45.78589,24.08558,91.327,6.327,-5.0,-1.003,
LRSM,01,19,47.70325,22.8857,13.298,6.491,-3.193,1.101,
LRTC,16,34,45.0625,28.7143,167.151,6.816,0.335,3.878,
LRTM,07,25,46.4678,24.4125,73.856,6.503,-2.647,1.379,
LRTR,11,29,45.8098,21.3379,109.744,5.908,-6.164,-1.893,2015.71
LSGC,05,23,47.08395,6.79305,54.416,3.202,1.214,7.473,
LSGE,09,27,46.75528,7.07575,95.01,3.259,1.751,7.934,
LSGG,04,22,46.2381,6.10895,45.481,3.021,2.459,8.724,
